檔名,中文,客語漢字,客語拼音,標籤,備註
mk4ucd1f9z.wav,煙霧越來越濃了加油王國戰隊我知道你會來救我們的,煙若來若賁啊加油王國戰隊𠊎知你人會來解救𠊎人,rhen11 na31 loi53 na31 pun11 a11 ga11 rhiu53 ong53 gud24 zhen31 tui55 ngai53 di11 hen53 ngin53 bbue55 loi53 goi31 giu31 ngai53 ngin53,,
003jh5p8hd.wav,大家都沒事吧馬上救你們出去,大家攏無仰子嗬隨拁你人救出去,tai55 ga11 lung31 mo53 ngiong55 zi31 honn31 sui53 ga11 hen53 ngin53 giu31 chid24 kui31,,
jt6p2j3mbc.wav,在這裡根據風向和樹葉密度我們要在這裡做一條控制線火勢才不會往北方散去你是說我們做一條溝大火就無法延燒到山上嗎沒錯那就這麼辦吧,在這根據風向和樹葉密度𫣆人愛在這做一條控制線火正毋會燒到上裡去你係講𫣆人做一條溝大火即燒毋會到山崠去係毋*係無毋著恁即按做啦,de55 lia24 gun11 gi31 fung11 hiong31 ham55 shi55 rhiab43 med43 tu55 een11 ngin53 oi31 de55 lia24 zoo31 rhid24 teeu53 kung31 zhi31 sien31 foo31 zhang31 m11 bboi55 shio11 doo31 shong11 le31 kui31 hen53 he55 gong31 een11 ngin53 zoo31 rhid24 teeu53 geu11 tai55 foo31 cid43 shio11 m11 bboi55 doo31 san11 dung31 kui31 he55 m11*he55 me11 mo53 m55 choo55 in24 cid43 an24 zoo31 la11,,
rqp5s89a5l.wav,你能快速做好嗎我試試看退後,你會用真緊即做好無我試䀴望駛倒退,hen53 bbue55 rhung55 zhin11 gin31 cid43 zoo31 hoo31 mo53 ngo31 chi31 ngiang31 mong55 su31 doo31 toi31,,
k8e79gj6y3.wav,提絜抱歉但是我說退後了捷巴利有那些小朋友的消息嗎有人想和你們打招呼是路卡路卡我可以跟你拍一張嗎,提絜失禮毋過𠊎講倒退啊捷巴利有遐兜細子个消息無有人想討和你人相借問係路卡路卡𠊎會用和你翕一張相無,te55 gied24 shid24 li31 m55 goo31 ngai53 gong31 doo31 toi31 a33 ciab43 ba11 li55 rhiu11 ga24 deu11 se31 zi31 e55 sio11 sid24 mo53 rhiu11 ngin53 siong55 too31 ham55 hen53 ngin53 siong11 zia24 mun31 he55 lu55 ka31 lu55 ka31 ngai53 bbue55 rhung55 ham55 hen53 hib24 rhid24 zhong11 siong31 mo53,,
qn0t3plutf.wav,等會吧小朋友我們還有工作要做呢路卡我做好溝渠了很好達里拉諾文你們那邊的山坑情況如何了不太好大火已經往斜坡延燒上去了,等下小朋友𠊎人猶有事要做个路卡𠊎拁溝做好啊真好達里拉諾文你人遐裡个山坑情形仰子啊無幾好哦大火已經對山崎燒起去,den31 ha55 sio31 pen53 rhiu31 ngai53 ngin53 ia53 rhiu11 she55 rhio31 zoo31 e11 lu55 ka31 ngai53 ga11 geu11 zoo31 hoo31 a11 zhin11 hoo31 tad43 li31 la11 no55 bbun53 hen53 ngin53 ga24 le31 e55 san11 kang11 cin53 hin53 ngiong55 zi31 a11 mo53 gid24 hoo31 o24 tai55 foo31 rhi31 gen11 doi31 san11 kia11 shio11 ki31 kui31,,
yvnfew3e7m.wav,火勢燃燒得太快我和諾文控制不了啊這場火一定會燒到橋樑另一端的熊之村的我建議敲下一些岩石製造出一面牆諾文停讓開達里拉,火燒到傷緊𠊎和諾文無法度控制這場火一定會燒到橋个另外一頭熊个莊頭𠊎建議搉一兜石頭落來做一面壁諾文歇落來閃開啦達里拉,foo31 shio11 doo31 shiong55 gin31 ngai53 ham55 no55 bbun53 mo53 fad24 tu55 kung31 zhi31 li24 chong53 foo31 rhid24 ten55 bbue55 shio11 doo31 kio53 e55 lin55 nguai55 rhid24 teu53 him53 e55 zong11 teu53 ngai53 gien31 ngi55 koo24 rhid24 deu11 sha55 teu53 loo55 loi53 zoo31 rhid24 mien31 bia24 no55 bbun53 hied24 loo55 loi53 shiam31 koi11 la11 tad43 li31 la11,,
fvtklht2ro.wav,我們必須試別的辦法不你必須把整座山給敲掉才能達成那個計畫我不會讓你陷入危險之中的拜託我們會解決好這件事的,𫣆人愛試別個辦法毋會用个你人即愛拁歸粒山攏搉莫正會用个達成遐個計畫𠊎毋會得你陷入去危險內底拜託𫣆人會解決好這件事情,een11 ngin53 oi31 chi31 pied43 gai31 peen55 fad24 m11 bboi55 rhung55 e55 hen53 ngin53 cid43 oi31 ga11 gui11 liab43 san11 lung31 koo24 mai31 zhang31 bbue55 rhung55 e55 tad43 shin53 ga24 gai31 ge31 fa55 ngai53 m11 bboi55 dad24 hen53 ham55 ngib43 kui31 ngui53 hiam31 nui55 de31 bai31 too24 een11 ngin53 bbue55 goi31 guad24 hoo31 li24 kien55 su55 cin53,,
es9zyh1mjh.wav,我保證好吧抱歉我不應該發脾氣大家我們馬上到上面集合我們得重新思考我們的辦法達里拉給了我一個新的靈感爸,𠊎保證好啦真歹勢𠊎無應該發性地大家𫣆人隨去面上集合𫣆人愛翻想𫣆人个辦法達里拉得𠊎一個新个靈感阿怙,ngai53 boo31 zhin31 hoo31 la11 zhin11 painn31 she31 ngai53 mo53 en11 goi11 fad24 siang31 ti55 tai55 ga11 een11 ngin53 sui53 kui31 min31 shong55 zib43 hab43 een11 ngin53 oi31 fan11 siong55 een11 ngin53 e55 peen55 fad24 tad43 li31 la11 ded24 ngai53 rhid24 gai31 sin11 e55 len53 gam31 a11 u24,,
vpkp8kpepr.wav,阿迪哥你安全了謝謝你們王國戰隊不用客氣好各位我們得用那場火所討厭的東西來把它消滅我猜猜是高麗菜嗎是功課還是蚊子,阿迪哥你安全啊勞力你人王國戰隊毋使細義啦好大家𫣆人愛用遐場火頭慼个物件來拁滅么𠊎臆䀴望係高麗菜係功課抑係蚊,a11 did43 goo11 hen53 on11 cien53 a11 loo31 lad43 hen53 ngin53 ong53 gud24 zhen31 tui55 m55 su31 se31 ngi55 la11 hoo31 tai55 ga11 een11 ngin53 oi31 rhung55 ga24 chong53 foo31 teu53 cied24 e55 mi55 kien55 loi53 ga11 med43 iaunn55 ngai53 rhio24 ngiang31 mong55 he55 goo11 li53 coi31 he55 gung11 koo31 ia31 he55 mun11,,
fvpn1zkpru.wav,我想他說的是水沒錯達里拉還記得你說過我們得敲掉整座山才能滅了那些火嗎喔當然記得熊山山頂的雪它是這附近最大的水源,𠊎想佢講个係水無毋著達里拉猶記得你講過𫣆人愛拁歸粒山搉莫正會用滅么遐兜火無哦當然記得熊山山崠个雪佢係這脣頭頭大个水源,ngai53 siong55 gui53 gong31 e11 he55 fi31 mo53 m55 choo55 tad43 li31 la11 ia53 ki31 ded24 hen53 gong31 goo31 een11 ngin53 oi31 ga11 gui11 liab43 san11 koo24 mai31 zhang31 bbue55 rhung55 med43 iaunn55 ga24 deu11 foo31 mo53 o11 dong11 rhen53 ki31 ded24 him53 san11 san11 dung31 e55 sied24 gui53 he55 lia24 fin53 tio53 tio53 tai55 e55 fi31 ngien53,,
wihgdtg7p5.wav,對我們準備把雪引到大火那裡不過我們得先送工人通過那座橋到安全的地方不過橋熊橋它還沒完成啊所以我們必須合力將它完成,著𫣆人準備拁雪引去大火遐裡毋過𫣆人愛先送工人過遐條橋到位安全个所在毋過橋熊橋佢猶吂做好啊所以𫣆人愛合力拁佢完成啊,choo55 een11 ngin53 zhin31 pi55 ga11 sied24 rhin31 kui31 tai55 foo31 ga24 le31 m55 goo31 een11 ngin53 oi31 sien11 sung31 gung11 ngin53 goo31 ga24 teeu53 kio53 doo31 bbi55 on11 cien53 e55 su31 cai55 m55 goo31 kio53 him53 kio53 gui53 ia53 mang11 zoo31 hoo31 a33 su31 rhi31 een11 ngin53 oi31 hab43 lid43 ga11 gui53 bbin53 shin53 a33,,
siojj31jr9.wav,對吧諾文就等你回答了,著無諾文即等你回答啊,choo55 mo53 no55 bbun53 cid43 den31 hen53 fue53 dab24 a33,,
ngga1o9kse.wav,我一直都很強壯就算對一隻熊來說也是如此而且我喜歡獨力完成工作我以為我能照顧好自己直到加入了王國戰隊成為團隊的一分子,𠊎一直攏真勇即算對一隻熊來講嘛係恁而且𠊎佮意自家做好事頭𠊎想講𠊎會用照顧好自家一直到位加入王國戰隊變做團隊个一分子,ngai53 rhid24 chid43 lung31 zhin11 rhung31 cid43 son31 doi31 rhid24 zha24 him53 loi53 gong31 ma11 he55 en24 rhi53 cia31 ngai53 ga24 rhi31 zi11 ga11 zoo31 hoo31 su55 teu53 ngai53 siong55 gong31 ngai53 bbue55 rhung55 zhio31 gu31 hoo31 zi11 ga11 rhid24 chid43 doo31 bbi55 ga11 ngib43 ong53 gud24 zhen31 tui55 bien31 zoo31 ton53 tui55 e55 rhid24 fun11 zu31,,
hgzueplu9i.wav,讓我變得更加強壯是這樣的你是團隊的一分子你們團結合作時你可以完成一個人完成不了的工作例如建造一座橋樑所以你們覺得怎樣,得𠊎變做猶擱較勇係恁你係團隊个一分子你人團結个時你會用完成一個人完成毋會去个事頭像講係起一條橋所以你人感覺仰子咧,dad24 ngai53 bien31 zoo31 ia53 goo24 ka31 rhung31 he55 en24 hen53 he55 ton53 tui55 e55 rhid24 fun11 zu31 hen53 ngin53 ton53 gied24 e55 shi53 hen53 bbue55 rhung55 bbien53 shin53 rhid24 gai31 ngin53 bbien53 shin53 m11 bboi55 kui31 e55 she55 teu53 ciong55 gong31 he55 ki31 rhid24 teeu53 kio53 su31 rhi31 hen53 ngin53 gam31 goo24 ngiong55 zu31 le11,,
0mx8w8pmhv.wav,喔還不賴不過下一次要將我的名字加入你的演說裡各位我們需要阿爾法金剛王國戰隊變身,哦猶毋會䆀哦毋過後次回愛拁𠊎个名加入你个演講內底哦大家𫣆人愛阿爾法金剛王國戰隊變身,o11 ia53 m11 bboi55 bbai11 o24 m55 goo31 heu55 ci55 fue53 oi31 ga11 ngai53 e55 miang53 ga11 ngib43 hen53 e55 rhen31 gong31 nui55 de31 o24 tai55 ga11 een11 ngin53 oi31 a11 ngi31 fad24 gim11 gong11 ong53 gud24 zhen31 tui55 bien31 shin11,,
krm8vnci20.wav,做得好各位現在準備好到雲爪村去吧,做了好大家這滿準備好來*去雲爪村,zoo31 leeu31 hoo31 tai55 ga11 li24 man31 zhin31 pi55 hoo31 loi53*kui31 lui33 bbun53 rhiau31 chen11,,
8lj5mp8ul2.wav,快到了,討到位啊,too31 doo31 bbi55 a33,,
y7kfapzm2m.wav,大家都安全了我們出發吧達里拉諾文看你們的了,大家攏安全啊𫣆人出發啦達里拉諾文䀴你人个啊,tai55 ga11 lung31 on11 cien53 a11 een11 ngin53 chid24 fad24 la11 tad43 li31 la11 no55 bbun53 ngiang31 hen53 ngin53 gai31 a11,,
apk2pwi5w1.wav,準備喔,準備哦,zhin31 pi55 o24,,
rrv27x0ns6.wav,雪崩了行動,雪崩去啊行動,sied24 ben11 kui31 a11 hang53 tung11,,
m9cps0h8jw.wav,提絜捷巴利我們超級推進開始,提絜捷巴利𫣆人超級推進開始,te55 gied24 ciab43 ba11 li55 een11 ngin53 chio11 gib24 tui11 zin31 koi11 shi31,,
px937bm3k2.wav,太好了有效太厲害了王國戰隊王國戰隊得一分森林大火零分,足好个有效足厲害个王國戰隊王國戰隊得一分樹林大火零分,ziu24 hoo31 e11 rhiu11 hau55 ziu24 li55 hoi55 e55 ong53 gud24 zhen31 tui55 ong53 gud24 zhen31 tui55 ded24 rhid24 fun11 shi55 na53 tai55 foo31 len53 fun11,,
vepi0hgbrj.wav,各位我現在正式宣布狼熊大橋開通,大家𠊎這嘛正式宣布狼熊大橋開通,tai55 ga11 ngai53 li24 ma31 zhin31 shid24 sien11 bu31 long53 him53 tai55 kio53 koi11 tung11,,
frpxqrlfgt.wav,可以和你拍照嗎好啊我很樂意做這件事我想先跟諾文拍我好啦如何我可以拍照嗎我也要我也要,會用和你翕相無好啊𠊎真樂意做這件事𠊎想討先和諾文翕𠊎哦好啦仰子𠊎會用翕相無𠊎嘛討𠊎嘛討,bbue55 rhung55 ham55 hen53 hib24 siong31 mo53 hoo31 a33 ngai53 zhin11 loo55 rhi31 zoo31 li24 kien55 she55 ngai53 siong55 too31 sien11 ham55 no55 bbun53 hib24 ngai53 o11 hoo31 la11 ngiong55 zu31 ngai53 bbue55 rhung55 hib24 siong31 mo53 ngai53 ma11 too31 ngai53 ma11 too31,,
05x3larj63.wav,很可怕吧對很可怕不過這是我們的工作只要我們團結合作時就什麼事都辦得好看來他不會害怕和大家講話了現在只有一個問題,真驚人嗬著啊真驚人毋過這係𠊎人个事頭只要𠊎人團結合作个時即麼个事攏做會好䀴起來佢毋會驚和大家講事啊這滿干若一個問題,zhin11 giang11 ngin53 honn31 choo55 a33 zhin11 giang11 ngin53 m55 goo31 lia24 he55 ngai53 ngin53 e55 she55 teu53 zhi31 rhio31 ngai53 ngin53 tuan53 gied24 hab43 zoo24 e55 shi53 cid43 bboo24 gai31 she55 lung31 zoo31 bbue55 hoo31 ngiang31 ki31 loi53 gui53 m11 bboi55 giang11 ham55 tai55 ga11 gong31 su55 a33 li24 man31 gan11 na31 rhid24 gai31 bbun55 te53,,
fscsqdrp4p.wav,我們要如何讓他別再說了我有跟你們說過我阻擋火車擋不下來的事情嗎沒有嗎那準備聽好囉那次超好玩的,𫣆人愛仰子得佢莫擱講啊𠊎有拁你人講過𠊎阻擋火車擋毋會落來个事無無哦恁準備聽好哦遐斗真好賞个哦,een11 ngin53 oi31 ngiong55 zi31 dad24 gui53 mai31 goo24 gong31 a11 ngai53 rhiu11 ga11 hen53 ngin53 gong31 goo31 ngai53 zu31 dong31 foo31 cha11 dong31 m11 bboi55 loo55 loi53 e55 she55 mo53 mo53 o11 en24 zhin31 pi55 ten11 hoo31 o24 ga24 deu31 zhin11 hoo31 song31 e11 o24,,
60vvsb6paa.wav,我在這裡,𠊎在這啦,ngai53 da55 lia24 la11,,
7vvmdw7eso.wav,我說你們兩個到別的地方玩也許會比較好好啊 走啊 嘟嘟,𠊎講你人兩儕去別位賞無定著會較好好啊 行啊 嘟嘟,ngai53 gong31 hen53 ngin53 liong31 sa53 kui31 pe55 bbi55 song31 mo53 ten55 choo55 bbue55 ka31 hoo31 hoo31 a33 hang53 a31 du55 du11,,
aaf3vsmma8.wav,不曉得這有多深,毋知這有幾深咧,m11 di11 lia24 rhiu11 gi31 chim11 le11,,
cvsd4kubnc.wav,你不能怪我迷路了 碧琪拿地圖的人就是你救命啊有人需要幫忙太好了這是一個工作,你毋*會用怪𠊎昂路啊碧琪提地圖个人即係你救命啊有人愛鬥相共啊足好个這係一個頭路,hen53 m55 * bbue55 moi24 rhung55 guai31 ngai53 ngong11 lu55 a55 bid24 ki53 te55 ti55 tu53 e55 ngin53 cid43 he55 hen53 giu31 miang55 a33 rhiu11 ngin53 oi31 deu31 siong11 kung55 a31 ziu24 hoo31 gai31 lia24 he55 rhid24 gai31 teu53 lu55,,
6bz71eo2nn.wav,是賈洛皮戰隊的工作,係賈洛皮戰隊个頭路,he55 ga31 loo55 pi53 zhen31 tui55 e55 teu53 lu55,,
j3jmfamqst.wav,有人有麻煩了準備 我們有任務了,有人有麻煩啊準備𫣆人有任務啊,rhiu11 ngin53 rhiu11 ma53 fan53 a11 zhin31 pi55 een11 ngin53 rhiu11 rhim55 bbu55 a55,,
ozv42kon6s.wav,別擔心 你們兩個最厲害的賈洛皮戰隊要來救出那裡的熊了哈哈哈有意思喔在那下面有兩隻小熊一定沒問題,莫擘心你兩儕頭厲害个賈洛皮戰隊討來救出遐跡位个熊啊哈哈哈有意思哦在遐下腳有兩隻細隻熊定著無問題,mai31 ba24 sim11 hen53 liong31 sa53 teu53 li55 hoi55 e55 ga31 loo11 pi53 zhen31 tui55 too31 loi53 giu31 chid24 ga24 zia24 bbi55 e55 him53 a11 ha11 ha11 ha11 rhiu11 rhi31 su31 o11 da55 ga24 ha55 gio24 rhiu11 liong31 zha24 se31 zha24 him53 ten55 choo55 mo53 mun55 te53,,
g999zo8zjo.wav,我很快就會把他們救出來,𠊎真緊即會拁佢救出來,ngai53 zhin11 gin31 cid43 bbue55 ga11 gui53 giu31 chid24 loi53,,
1lcc08g3bs.wav,如果我能接受獨家採訪,若係𠊎會用接受獨家採訪,na31 he55 ngai53 bboo55 rhung55 ziab11 shiu55 tu55 ga11 cai31 fong31,,
q0amrfjt9i.wav,我是自由長尾在雪山山谷現場直播這裡有兩隻小熊掉進裂縫裡了所以我要去救他們我是賈洛皮戰隊的隊長總統 副總統 也是代言人,𠊎係自由長尾在雪山山谷現場直播這有兩隻細隻熊跌入裂縫內底啊所以𠊎討去救佢人𠊎係賈洛皮戰隊个隊長總統副總統抑係代言人,ngai53 he55 cu55 rhiu53 chong53 mui11 da55 sied24 san11 san11 gu24 hien55 chong53 chid43 boo31 lia24 rhiu11 liong31 zha24 se31 zha24 him53 deed24 ngib43 lied43 pung55 nui55 de31 a11 su31 rhi31 ngai53 too31 kui31 giu31 gui53 ngin53 ngai53 he55 ga11 loo11 pi53 zhen31 tui55 e55 tui55 zhong31 zung31 tung31 fu31 zung31 tung31 ia31 he55 toi55 ngien53 ngin53,,
ae4uc6pogs.wav,賈洛皮就是我是王國戰隊正式的配角型隊員很有趣 這是我第一次聽到王國戰隊有配角型隊員,賈洛皮即係𠊎係王國戰隊正式个配角型隊員真心色呢這係𠊎第一次擺著王國戰隊有配角型隊員,ga31 loo55 pi53 cid43 he55 ngai53 he55 ong11 gud24 zhen31 tui55 zhin31 shid24 e55 pue31 goo24 hin53 tui55 bbien53 zhin11 sim11 sed24 ne31 lia24 he55 ngai53 ti55 rhid24 ci55 bai31 choo55 ong53 gud24 zhen31 tui55 rhiu11 pue31 goo24 hin53 tui55 bbien53,,
hvle1fxcz0.wav,而且此人曾經面試過多次都沒有成功被這個團隊錄取這聽起來都像是假的,啊擱這個人識面試過真多擺攏無成功得這個團隊招入去這聽起來攏像係假影个,a33 goo24 li24 gai31 ngin53 shid24 mien31 chi31 goo31 zhin11 doo11 bai31 lung31 mo53 shin53 gung11 ded24 li24 gai31 ton53 tui55 zhio11 ngib43 kui31 lia24 ten11 ki31 loi53 lung31 ciong55 he55 ga31 rhiang31 e11,,
borae8k00y.wav,無可奉告說到王國戰隊看起來他們已經在進行救援行動了什麼 他們什麼時候不行,毋*會用拁*你講講著王國戰隊䀴起來佢人已經在進行救援行動啊麼个佢人係麼个時務毋*會用,m11* bboi55 moi24 rhung55 ga11* hen53 gen24 gong31 gong31 choo55 ong53 gud24 zhen31 tui55 ngiang31 ki31 loi53 gui53 ngin53 rhi31 gen11 da55 zin31 hang53 giu31 bbien53 hang53 tung11 a11 bboo24 gai31 gui53 ngin53 he55 bboo24 gai31 shi53 bbu55 m11* bboi55 moi24 rhung55,,
vccasdqeq7.wav,拜託路卡 兩隻小熊都安全了別怕小朋友我們很快就會救你們出來不行我來救他們出來,拜託路卡兩隻小熊攏安全啊毋使驚小朋友𠊎人真緊即會救你人出來毋*會用𠊎來救佢人出來,bai31 too24 lu55 ka31 liong31 zha24 sio31 him53 lung31 on11 cien53 a31 m55 su31 giang11 sio31 pen53 rhiu31 ngai53 ngin53 zhin11 gin31 cid43 bbue55 giu31 hen53 ngin53 chid24 loi53 m11* bboi55 moi24 rhung55 ngai53 loi53 giu31 gui53 ngin53 chid24 loi53,,
dbxk0nighh.wav,小心一點那塊冰差點打中了小熊你讓開賈洛皮你愈幫愈忙好的諾文把他們拉起來,細義兜遐兜冰差一兜仔打著小熊你閃開賈洛皮你若鬥相共若壞啦好啊諾文拁佢人揪起來,se31 ngi55 deu11 ga24 deu11 bin11 ca11 rhid24 deu11 a53 da31 choo55 sio31 him53 hen53 shiam31 koi11 ga31 loo55 pi53 hen53 na31 deu31 siong11 kung55 na31 fai55 la11 hoo31 a31 no55 bbun53 ga11 gui53 ngin53 kiu31 ki31 loi53,,
56vm59ft31.wav,謝了 王國戰隊不需要謝我們王國戰隊是來幫忙的多虧王國戰隊他們又順利完成了一次大膽的拯救行動你們是怎麼辦到的,勞力 王國戰隊毋使勞力𠊎人王國戰隊係來鬥相共个佳載王國戰隊佢人又順利完成一擺大膽个救援行動你人係仰子做著个,loo31 lad43 ong53 gud24 zhen31 tui55 m55 su31 loo31 lad43 ngai53 ngin53 ong53 gud24 zhen31 tui55 he55 loi53 deu31 siong11 kung55 e55 ga11 zai31 ong53 gud24 zhen31 tui55 gui53 ngin53 rhiu55 shin55 li55 bbien53 shin53 rhid24 bai31 tai55 dam31 e55 giu31 bbien53 hang53 tung11 hen53 ngin53 he55 ngiong55 zu31 zoo31 choo55 e55,,
qw2mm2txid.wav,這個嘛 你知道的我們會訓練而且這是我們的工作對沒錯 那是當然的你們要玩鬼捉人嗎好啊但別在縫隙附近玩,這個嘛你知个𠊎人會訓練而且這係𠊎人个事頭著無毋著遐係當然个你人討賞鬼捉人無好啊毋過莫在洩縫脣頭賞,li24 gai31 ma11 hen53 di11 e11 ngai53 ngin53 bbue55 fun31 lien55 rhi53 ciang31 lia24 he55 ngai53 ngin53 e55 she55 teu53 choo55 mo53 m55 choo55 ga24 he55 dong11 rhen53 e11 hen53 ngin53 too31 song31 gui31 zoo24 ngin53 mo53 hoo31 a31 m55 goo31 mai31 da55 siab43 pung55 fin53 teu53 song31,,
j9inq1a3d6.wav,實在很討厭我本來可以救他們出來然後王國戰隊就會說你一定要加入我們的團隊歡迎賈洛皮可是沒有 他們的出現,實在真慼𠊎本來會用救佢人出來落尾王國戰隊即會講你定著愛加入𠊎人个團隊歡迎賈洛皮毋過無 佢人个出現,shid43 cai55 zhin11 cied24 ngai53 bun31 loi53 bbue55 rhung55 giu31 gui53 ngin53 chid24 loi53 loo55 mui11 ong53 gud24 zhen31 tui55 cid43 bbue55 gong31 hen53 ten55 choo55 oi31 ga11 ngib43 ngai53 ngin53 e55 ton53 tui55 fan11 ngiang53 ga31 loo55 pi53 m55 goo31 mo53 gui53 ngin53 e55 chid24 hien55,,
gjp4g9t48y.wav,把我展現救人技巧的機會毀了而現在 沒有人需要被救了如果這樣我來製造有人需要被救的機會,拁𠊎表現救人技術个機會毀莫去啊啊這滿無人愛得*人救啊若係按𠊎來做有人愛得*人救个機會,ga11 ngai53 bio31 hien55 giu31 ngin53 gi11 sud43 e55 gi11 fui55 fui31 mai31 kui31 a11 a55 li24 man31 mo53 ngin53 oi31 ded24* ngin53 din24 giu31 a11 na31 he55 an24 ngai53 loi53 zoo31 rhiu11 ngin53 oi31 ded24 *ngin53 din24 giu31 e55 gi11 fui55,,
t1y8u4wybk.wav,我所需要做的就是在冰上製造出一點點的小裂縫這樣就會有幾隻熊掉進水裡然後我就把他們救起來成為英雄不會 碧琪 這沒有危險,𠊎愛做个即係在冰面上做一兜仔裂縫按即會有幾*下隻熊跌落水底落尾𠊎即拁佢人救起來變做英雄毋會 碧琪這無危險,ngai53 oi31 zoo31 e11 cid43 he55 de55 bin11 min31 shong55 zoo31 rhid24 deu11 a53 lied43 pung55 an24 cid43 bbue55 rhiu11 gi31 *ha55 gia33 zha24 him53 deed24 loo55 fi31 de31 loo55 mui11 ngai53 cid43 ga11 gui53 ngin53 giu31 ki31 loi53 bien31 zoo31 en11 hiung53 m11 bboi55 bid24 ki53 lia24 mo53 bbui53 hiam31,,
t1z3ypfc5e.wav,它有防呆效果,佢有防呆效果,gui53 rhiu11 fong53 dai11 hau55 goo31,,
7d16opy5qi.wav,抓到了 你當鬼那是什麼聲音啊,捉著啊 你做鬼遐係麼个聲啊,zoo24 choo55 a33 hen53 zoo31 gui31 ga24 he55 bboo24 gai31 shang11 a11,,
31cev9zy6l.wav,王國戰隊 救命啊大家快來我們的工作還沒做完,王國戰隊 救命哦大家緊來𫣆人个事頭猶吂做煞,ong53 gud24 zhen31 tui55 giu31 miang55 o11 tai55 ga11 gin31 loi53 een11 ngin53 e55 she55 teu53 ia53 mang11 zoo31 sad24,,
qsfbgmrzan.wav,達里拉 現在什麼狀況啊浮冰漂流到大海了上面有熊一家人收到 諾文 看你的了 好沒問題 現在看我的,達里拉 這滿麼个狀況啊浮冰流去大海啊面上有熊个一家人收著 諾文 䀴你个啊哦好無問題這滿䀴𠊎个,tad43 li31 la11 li24 man31 bboo24 gai31 cong55 kong31 a11 poo53 bin11 lau53 kui31 tai55 hoi31 a11 min31 shiong55 rhiu11 him53 e55 rhid24 ga11 ngin53 shiu11 choo55 no55 bbun53 ngiang31 hen53 gai31 a11 o11 hoo31 mo53 mun55 te53 li24 man31 ngiang31 ngai53 gai31,,
t4jdfwsiho.wav,水上卡車模式出發,水崠卡車模式 出發,fi31 dung31 ka31 cha11 mo53 shid24 chid24 fad24,,
mc0g6szut2.wav,你們不用怕我很快就會救你們回去,你人毋使驚𠊎真緊即會救你人轉去,hen53 ngin53 m55 su31 giang11 ngai53 zhin11 gin31 cid43 bbue55 giu31 hen53 ngin53 zhen31 kui31,,
e0kvfhsocd.wav,你是說我會把他們拖回去賈洛皮,你係講𠊎拁佢人拖轉去賈洛皮,hen53 he55 gong31 ngai53 ga11 gui53 ngin53 too11 zhen31 kui31 ga31 loo55 pi53,,
xygr9w6mkd.wav,賈洛皮 別再拖行了 不然,賈洛皮 莫擱拖啊 啊若無齁,ga31 loo55 pi53 mai31 goo24 too11 a11 a55 na31 mo53 honn11,,
9vbd92dwob.wav,就會發生那種事,即會發生遐款事,cid43 bbue55 fad24 sing11 ga24 kuan31 su55,,
utabqgtppa.wav,各位觀眾 現在事情每況愈下了賈洛皮又再一次讓王國戰隊更加麻煩我只是想幫他們啊你真的想幫忙嗎那就讓專家來處理這件事啦,各位觀眾 現時事情越來越無好啊賈洛皮又一擺得王國戰隊擱較麻煩𠊎干若係討拁佢人鬥相共啊你敢正經討鬥相共按即得專家來處理這件事啦,goo24 bbi55 guan11 zhung31 hien55 shi53 su55 cin53 bbad43 loi53 bbad43 mo53 hoo31 a31 ga31 loo55 pi53 rhiu55 rhid24 bai31 ded24 ong53 gud24 zhen31 tui55 goo24 ka31 ma53 fan53 ngai53 gan31 na31 he55 too31 ga11 gui53 ngin53 deu31 siong11 kung55 a31 hen53 gam31 zhin31 gen11 too31 deu31 siong11 kung55 an24 cid43 ded24 zhuan11 ga11 loi53 chi31 li31 li24 kien55 she55 la11,,
fpd3j3kkhe.wav,路卡 我們有麻煩了浮冰流到大海它們會被那些海浪給打散的收到好的 大家我們需要阿爾法金剛幫忙下水去救熊我們動作要快點,路卡 𫣆人有麻煩啊浮冰流去大海佢人會得遐兜海湧打散去收著好 大家𫣆人愛阿爾法金剛鬥相共落水去救熊𫣆人个腳手愛較緊个,lu55 ka31 een11 ngin53 rhiu11 ma53 fan53 a11 poo53 bin11 lau53 kui31 tai55 hoi31 gui53 ngin53 bbue55 ded24 ga24 deu11 hoi31 rhung55 da31 san31 kui31 shiu11 choo55 hoo31 tai55 ga11 een11 ngin53 oi31 a11 ngi31 fad24 gim11 gong11 deu31 siong11 kung55 loo55 fi31 kui31 giu31 him53 een11 ngin53 e55 gio24 shiu31 oi31 ka31 gin31 e11,,
8bdlx42j4u.wav,水溫非常地低所以呢所以 冷水會快速耗損掉電池我們會解體的如果我們還在水裡呢那我就希望你們喜歡游泳囉王國戰隊,水个溫度真誠冷所以咧所以 冷水會得電藥真緊即無電𫣆人會使莫去若係𫣆人猶在水底咧恁𠊎即就希望你人佮意泅水哦王國戰隊,fi31 e55 bbun11 tu55 zhin11 shang53 len11 su31 rhi31 le11 su31 rhi31 len11 fi31 bbue55 ded24 teen55 rhio55 zhin11 gin31 cid43 mo53 teen55 een11 ngin53 bbue55 sai31 mai31 kui31 na31 he55 een11 ngin53 ia53 da55 fi31 de31 le11 en24 ngai53 cid43 ciu55 hi11 mong55 hen53 ngin53 ga24 rhi31 siu53 fi31 o24 ong53 gud24 zhen31 tui55,,
fhgd7reu9q.wav,變身,變身,bien55 shing53,,
