檔名,中文,客語漢字,客語拼音,標籤,備註
s5z5hljn6j.wav,兩位小男孩透過堅持不懈掌握了自己的命運即使他們繼續幫忙牧牛他們對未來的職業仍是有選擇權的奧利佛想當醫生,兩個細阿倈透過堅持落去掌握著自家个運命都算厥等繼續𢯭手牧牛厥等對未來个職業還有選擇權奧利佛想愛做醫生,liong31 gai53 se53 a33 lai53 teu53 go53 gien33 chi113 log54 ki33 zhong31 vog21 do31 ci33 ga33 gai33 rhun53 miang53 do33 son53 gia33 nen35 gi53 siug54 ten53 shiu31 mug54 ngiu113 gia33 nen35 dui53 vui53 loi113 gai33 zhid21 ngiab54 han113 rhiu33 sien31 ced54 kien113 o53 li53 fud54 siong31 oi33 zo53 rhi33 sen33,,
9slitqn1jv.wav,富蘭克林想當村長,富蘭克林想愛做村長,fu53 lan113 kied21 lim113 siong31 oi33 zo53 cun33 chong113,,
15bczd1bxy.wav,攻擊年輕的馬達加斯加年輕人然後綁架他們,攻擊後生个馬達加斯加後生人過來綁架厥等,gung33 gid21 heu53 sang33 gai33 ma33 tad54 ga33 sii33 ga33 heu53 sang33 ngin113 go53 loi113 bong31 ga53 gia33 nen35,,"攻擊 gung33 gid21 沒錯
綁架 bong31 ga53 沒錯"
r02hdr0q4l.wav,有一次他們出去之後媽媽不知道他們是否安全等了整星期總算等到他們回來,有一擺厥等出去了後阿姆毋知厥等係毋係安全等歸個禮拜總算等到厥等轉來,rhiu33 rhid21 bai31 gia33 nen35 chud21 ki33 liau31 heu53 a33 me33 m113 di33 gia33 nen35 he53 m113 he53 on33 cion113 den31 gui33 gai53 li33 bai53 zung31 son53 den31 do53 gia33 nen35 zhon31 loi113,,
wpqyobgjjx.wav,即使在極熱的天氣下剛開始的幾公里總是像冒險般有一種興奮和無憂無慮的感覺兄弟倆能夠一起走路是一種非常幸福的事情,都算在這恁熱个天時下正開始个幾公里總係像冒險共款有一種當暢過無愁無慮个感覺兄弟兩個使得共下行係一種當幸福个事情,do33 son53 to33 lia31 an31 ngied54 gai33 tien33 shi113 ha33 zhang33 koi33 chi31 gai33 gi31 gung33 li33 zung31 he33 ciong53 mo53 hiam31 kiung53 kuan31 rhiu33 rhid21 zhung31 dong33 tiong53 go53 mo113 seu113 mo113 li53 gai33 gam31 gog21 hiung33 ti53 liong31 gai53 sii31 ded21 kiung53 ha53 hang113 he33 rhid21 zhung31 dong33 hen53 fug21 gai33 sii53 cin113,,
bjfe6yipqg.wav,奧利佛越來越覺得失去耐心現在不是放棄的時間,奧利佛緊來緊試著無耐心這滿毋係放棄个時間,o53 li53 fud54 gin31 loi113 gin31 chi53 do31 mo113 nai53 sim33 lia31 man35 m113 he53 fong53 ki53 gai33 shi113 gien33,,
piwfid0slf.wav,如果富蘭克林繼續走奧利佛能夠保證過不久就有一棵大樹可以休息,可比富蘭克林繼續行奧利佛使得保證無麼幾久都有一頭大樹使得歇睏,ko31 bi31 fu53 lan113 kied21 lim113 gi53 siug54 hang113 o53 li53 fud54 sii31 ded21 bo31 zhin53 mo113 ma31 gid21 giu31 do33 rhiu33 rhid21 teu113 tai53 shu53 sii31 ded21 hied21 kun53,,
oeoy45f7rq.wav,奧利佛的保證富蘭克林很高興他可以在大樹下休息了,奧利佛个保證富蘭克林當歡喜佢使得在大樹下歇睏咧,o53 li53 fud54 gai33 bo31 zhin53 fu53 lan113 kied21 lim113 dong33 fan33 hi31 gi113 sii31 ded21 to33 tai53 shu53 ha33 hied21 kun53 le33,,
yutn878biz.wav,在萊加監獄這裡是他們整條路線中最危險的一段路,在萊加監獄這位係厥等歸條路線中盡危險个一段路,to33 loi113 ga33 gam53 ngiug54 lia31 vui53 he33 gia33 nen35 gui33 tiau113 lu53 sien53 zhung33 cin53 ngui113 hiam31 gai33 rhid21 ton53 lu53,,萊加監獄 loi113 ga33 gam53 ngiug54 沒錯
m7h3r6qxzv.wav,奧利佛和富蘭克林會在確定沒有歹徒的情況下才會繼續往前進,奧利佛同富蘭克林會在確定無歪人个情況下正會繼續向前行,o53 li53 fud54 tung113 fu53 lan113 kied21 lim113 voi33 to33 kog21 tin53 mo113 vai33 ngin113 gai33 cin113 kong31 ha33 zhang33 voi33 gi53 siug54 hiong53 cien113 hang113,,
wu5x6wz5s1.wav,真的很可怕即便是樹也能感受到很危險,正經當得人驚都算係樹乜使得感受著當危險,zhin53 gin33 dong33 ded21 ngin113 giang33 do33 son53 he33 shu53 me33 sii31 ded21 gam31 shiu53 do31 dong33 ngui113 hiam31,,
cflzmub53f.wav,為了要避開這條路線他們選擇了一條小徑但是那必須穿越整座森林,為著愛閃開這條路線厥等行一條細路無過該定著愛穿過歸座森林,vui53 do31 oi33 sham31 koi33 lia31 tiau113 lu53 sien53 gia33 nen35 hang113 rhid21 tiau113 se53 lu53 mo113 go53 gai53 tin53 chog54 oi33 chon33 go53 gui33 co53 sem33 lim113,,
3ve9aipn02.wav,奧利佛還是不放心,奧利佛還係無放心,o53 li53 fud54 han113 he33 mo113 fong53 sim33,,
wyuobv3atj.wav,走到半途中他們夢想可以吃午餐,行到半爛燦厥等夢想使得食晝,hang113 do53 ban53 lan53 can53 gia33 nen35 mung53 siong31 sii31 ded21 shid54 zhiu53,,
03qw9gfad7.wav,吃到幾隻蚱蜢也好,食著幾隻草蜢乜好啊,shid54 do31 gi31 zhag21 co31 mag21 me33 ho31 a33,,
iqec1khrzu.wav,遠離家之後奧利佛需要對他的弟弟負起責任他要保護他並且照顧他但他的功課非常嚴格他也很好奇他的家庭作業,遠離屋家了後奧利佛愛對厥老弟擔起責任佢愛保護佢乜愛照顧佢毋過厥功課當嚴格佢乜當好奇厥家庭作業,rhen31 li113 vug21 ka33 liau31 heu53 o53 li53 fud54 oi33 dui53 gia33 lo31 te33 dam33 ki31 zid21 rhim53 gi113 oi33 bo31 fu53 gi113 me33 oi33 zheu53 gu53 gi113 m113 go53 gia33 gung33 ko53 dong33 ngiam113 gied21 gi113 me33 dong33 ho31 ki113 gia33 ga33 tin113 zog21 ngiab54,,
rjupyjpk1f.wav,是不是老師新出的富蘭克林承認他沒有做功課因為他是個夢想家他想寫作業不如來畫畫,係毋係先生新出个富蘭克林承認佢無做功課因為佢係一個夢想家佢想寫作業毋當來畫圖,he53 m113 he53 sin33 sen33 sin33 chud21 gai33 fu53 lan113 kied21 lim113 shin113 ngin53 gi113 mo113 zo53 gung33 ko53 rhin33 vui53 gi113 he53 rhid21 gai53 mung53 siong31 ga33 gi113 siong31 sia31 zog21 ngiab54 m113 dong53 loi113 vag54 tu113,,
n3pc52t3pt.wav,他們非常幸運搭上叢林出租車長途跋涉的車程只需要一小時就好,厥等當好運坐著叢林出租車長途个車程單淨一點鐘斯好,gia33 nen35 dong33 ho31 rhun53 co33 do31 cung113 lim113 chud21 zu33 cha33 chong113 tu113 gai33 cha33 chang113 dan33 ciang53 rhid21 diam31 zhung33 sii33 ho31,,叢林 cung113 lim113 沒錯
r249szszg5.wav,就可以到達學校,都使得到學校,do33 sii31 ded21 do53 hog54 gau31,,
byuna1jnb3.wav,提早一個小時是比較樂觀的看法現在沒有什麼事情可以確定的,提早一點鐘係較樂觀个看法這滿無麼个事情使得確定个,ti113 zo31 rhid21 diam31 zhung33 he33 ka33 log54 guan33 gai33 kon53 fab21 lia31 man33 mo113 ma31 gai33 sii53 cin113 sii31 ded21 kog21 tin53 gai33,,
qskc2m6my1.wav,一輛馬車在橋上翻車了也阻礙了交通這次遇到的事情讓計畫再次延後因此到最終的目的地就沒有時間畫畫了,一台馬車在橋項貶車咧乜阻礙著交通這擺堵著个事情分計畫過一擺挷後因致到盡尾个目的地斯無時間畫圖咧,rhid21 toi113 ma33 cha33 to33 kiau113 hong33 bien31 cha33 le33 me33 zu31 ngoi53 do31 gau33 tung33 lia31 bai31 du113 do31 gai33 sii53 cin113 bun33 gie53 vag54 go53 rhid21 bai31 bang33 heu53 rhin33 zhi53 do53 cin53 mui33 gai33 mug21 did21 ti53 sii33 mo113 shi113 gien33 vag54 tu113 le33,,
c11e1c4wxk.wav,他們必須在天黑前搭好棚子,厥等定著愛在斷烏進前同棚搭好勢來,gia33 nen35 tin53 chog54 oi33 to33 ton33 vu33 zin53 cien113 tung113 pang113 dab21 ho31 she53 loi113,,
oj5dtoqasg.wav,貝提歐奇是這個區域最重要的村落一星期一次會有市集兄弟倆必須從頭到尾穿過這裡才能到達父母租給他們位於偏遠的小屋,貝提歐奇係這所在盡重要个庄頭一禮拜一擺會有市集兄弟兩個定著愛從頭到尾穿過這位正使得來到爺哀同厥等稅个位在偏遠个細屋,bui53 ti113 eu33 ki113 he33 lia31 so31 cai53 cin53 chung53 rheu53 gai33 zong33 teu113 rhid21 li33 bai53 rhid21 bai31 voi33 rhiu33 shi53 sib54 hiung33 ti53 liong31 gai53 tin53 chog54 oi33 ciung113 teu113 do53 mui33 chon33 go53 lia31 vui53 zhang33 sii31 ded21 loi113 do53 rha113 oi33 tung113 gia33 nen35 shoi53 gai33 vui53 to33 pien33 rhen31 gai33 se53 vug21,,
62t2h14etq.wav,幸運的是租的房屋離他們的學校很近,當好運个係稅个屋離厥等个學校當近,dong33 ho31 rhun53 gai33 he33 shoi53 gai33 vug21 li53 gia33 nen35 gai33 hog54 gau31 dong33 kiun33,,
b4y7t48t50.wav,父母給了他們零錢來購買日常的生活用品,爺哀分厥等零星錢來買日常个生活用品,rha113 oi33 bun33 gia33 nen35 len113 sen33 cien113 loi113 mai33 ngid21 shong113 gai33 sen33 fad54 rhung53 pin31,,
9iugnqopmt.wav,他們也要買食物和基本的用品來維持一週的生活,厥等乜愛買食物還有基本个用品來維持一禮拜个生活,gia33 nen35 me33 oi33 mai33 shid54 vud54 han113 rhiu33 gi33 bun31 gai33 rhung53 pin31 loi113 vui113 chi113 rhid21 li33 bai53 gai33 sen33 fad54,,
1o9he34hgf.wav,這次他們只能買些燈油和麵粉他們不能買肉因為肉太貴了他們沒有這麼多錢購買,這擺厥等單淨使得買兜燈盞油還有麵粉厥等使毋得買肉因致肉忒貴咧厥等無恁多錢來買,lia31 bai31 gia33 nen35 dan33 ciang53 sii31 ded21 mai33 deu33 den33 zan31 rhiu113 han113 rhiu33 mien53 fun31 gia33 nen35 sii31 m113 ded21 mai33 ngiug21 rhin33 zhi53 ngiug21 ted21 gui53 le33 gia33 nen35 mo113 an31 do33 cien113 loi113 mai33,,
xl90izlz8v.wav,奧利佛和富蘭克林把書包背在後面和其他的孩子一樣走向他們上學之路,奧利佛同富蘭克林同書包背在後背同其他細人共款行向厥等去學校个路,o53 li53 fud54 tung113 fu53 lan113 kied21 lim113 tung113 shu33 bau33 ba113 to33 heu53 boi53 tung113 ki113 ta33 se53 ngin113 kiung53 kuan31 hang113 hiong53 gia33 nen35 ki33 hog54 gau31 gai33 lu53,,
ndo6z7ldih.wav,每天早晨在世界各地成千上萬的孩子踏上求學之路他們的夢想將會設計出世界的未來,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來,dag21 ngid21 zheu33 shun113 to33 shi53 gai53 gog21 ti53 gi31 ha53 van53 gai53 gai33 se53 ngin113 tab54 shong33 ki33 hog54 gau31 gai33 lu53 gia33 nen35 gai33 mung53 siong31 ziong33 voi33 shed21 gie53 chud21 shi53 gai53 gai33 vui53 loi113,,
z9l05l6jf7.wav,我希望我長大大學畢業以後可以當一位醫生我可以治癒很多生病的人,𠊎希望𠊎大漢大學畢業了後使得做一個先生𠊎使得醫好當多破病个人,ngai113 hi33 mong53 ngai113 tai53 hon53 tai53 hog54 bid21 ngiab54 liau31 heu53 sii31 ded21 zo53 rhid21 gai53 sin33 sen33 ngai113 sii31 ded21 rhi33 ho31 dong33 do33 po53 piang53 gai33 ngin113,,
a2iaiqafob.wav,我想當一位市長因為我想要參加村落的發展和蓋學校,𠊎想愛做一個市長因為𠊎想愛參加庄頭个發展還有起學校,ngai113 siong31 oi33 zo53 rhid21 gai53 shi53 chong113 rhin33 vui53 ngai113 siong31 oi33 cam33 ga33 zong33 teu113 gai33 fad21 zhen31 han113 rhiu33 ki31 hog54 gau31,,
mw7pmpxk3o.wav,位於馬來西亞東北方的西里伯斯海域海水非常溫暖且非常清澈也有足夠的漁獲讓阿尼一家的生計能仰賴這一大片大海今天阿尼的父親,位在馬來西亞東北片个西里伯斯海域海水當燒暖又當清乜有當多个魚分阿尼一家人个生活使得倚恃這歸大片大海今晡阿尼厥爸,vui53 to33 ma33 loi113 si33 a31 dung33 bed21 pien31 gai33 si33 li33 bag21 sii33 hoi31 ved21 hoi31 shui31 dong33 sheu33 non33 rhiu53 dong33 cin33 me33 rhiu33 dong33 do33 gai33 ng113 bun33 a33 ni113 rhid21 ga33 ngin113 gai33 sen33 fad54 sii31 ded21 rhi31 shi53 lia31 gui33 tai53 pien31 tai53 hoi31 gim33 bu35 a33 ni113 gia33 ba33,,
asrh5vzype.wav,和他的外甥沙伯利三個人一起出海瀉湖對他們來說沒有祕密他們屬於巴搖斯社區也被稱為海上的吉普賽人,還有外甥沙伯利三個人共下出海瀉湖對厥等來講無祕密厥等屬於巴搖斯社區乜分人安做海上个吉普賽人,han113 rhiu33 nguai53 sen33 sa33 bag21 li53 sam33 gai53 ngin113 kiung53 ha53 chud21 hoi31 sia53 fu113 dui53 gia33 nen35 loi113 gong31 mo113 bi53 med54 gia33 nen35 siug54 rhi113 ba33 rheu113 sii33 sha33 ki33 me33 bun33 ngin113 on33 zo53 hoi31 shong33 gai33 gid21 pu33 sai53 ngin113,,
sfxxnl4cr5.wav,很久以前阿尼的祖先用他們的船屋從一個島到另一個島捕魚維生現在的巴瑤人不再游牧了但是他們的內心仍是漁民,當久以前阿尼厥爹用厥等个船屋對一個島到另外一個島打魚絡食這滿个巴瑤人無過游牧咧毋過厥等个心肝肚還係打魚个人,dong33 giu31 rhi113 cien113 a33 ni113 gia33 da33 rhung53 gia33 nen35 gai33 shon113 vug21 dui53 rhid21 gai53 do31 do53 nang53 nguai53 rhid21 gai53 do31 da31 ng113 log21 shid54 lia31 man35 gai33 ba33 rheu113 ngin113 mo113 go53 rhiu113 mug54 le33 m113 go53 gia33 nen35 gai33 sim33 gon33 du31 han113 he33 da31 ng113 gai33 ngin113,,巴瑤人 ba33 rheu113 ngin113 沒錯
k1feq2ca2r.wav,阿尼不在學校時就跟著父親學習祖先傳承下來的技術,阿尼無在學校个時斯跈緊阿爸學緊祖公留落來个技術,a33 ni113 mo113 to33 hog54 gau31 gai33 shi113 sii33 ten113 gin31 a33 ba33 hog54 gin31 zu31 gung33 liu113 log54 loi113 gai33 gi33 sud54,,
y9agv4d40a.wav,他們在珊瑚礁中捕魚漁獲種類也繁多,厥等在珊瑚礁肚打魚魚个種類乜當多,gia33 nen35 to33 san33 fu113 ziau33 du31 da31 ng113 ng113 gai33 zhung31 lui53 me33 dong33 do33,,珊瑚礁 san33 fu113 ziau33 沒錯
ixfm7h20e3.wav,魚的產量足夠養活整家人剩下的可以曬乾拿去市場販售,魚个產量使得畜歸屋家人伸落來个使得晒燥拿去市場賣,ng113 gai33 san31 liong53 sii31 ded21 hiug21 gui33 vug21 ka33 ngin113 chun33 log54 loi113 gai33 sii31 ded21 sai53 zau33 na33 ki33 shi53 chong113 mai53,,
2mz6me4upg.wav,以傳統的方式捕魚學習在不破壞魚的狀況下把魚從魚網取出這是阿尼學到的古老知識代表著他們的獨立性但是學校會提供他其他的資源,用傳統个方式打魚學習在無破壞魚个狀況下同魚對魚網拿出來這係阿尼學到个古老知識代表厥等个獨立性毋過學校會提供佢其他个資源,rhung53 chon113 tung31 gai33 fong33 shid21 da31 ng113 hog54 sib54 to33 mo113 po53 fai53 ng113 gai33 cong53 kong31 ha33 tung113 ng113 dui53 ng113 miong31 na33 chud21 loi113 lia31 he33 a33 ni113 hog54 do53 gai33 gu31 lo31 zhi53 shid21 toi53 biau31 gia33 nen35 gai33 tug54 lib54 sin53 m113 go53 hog54 gau31 voi33 ti113 giung33 gi113 ki113 ta33 gai33 zii33 ngien113,,
gbndutalwe.wav,這不僅有上課也有休閒的時間當阿尼在海上時會約朋友,這*項毋單淨有上課也有休閒个時間阿尼在海上个時節會約朋友,lia31*hong53 liong35 m113 dan33 ciang53 rhiu33 shong53 ko53 rha33 rhiu33 hiu33 han113 gai33 shi113 gien33 a33 ni113 to33 hoi31 shong53 gai33 shi113 zied21 voi33 rhog21 pen113 rhiu33,,
98lpthe0gp.wav,這裡的小孩都是鄰居人多就可以組成足球隊,這位个細人做下係隔壁鄰舍人多都使得組成腳球隊,lia31 vui53 gai33 se53 ngin113 zo53 ha53 he33 gag21 biag21 lin113 sha53 ngin113 do33 do33 sii31 ded21 zu33 shin113 giog21 kiu113 chui53,,
upy78p5b42.wav,這些球員居住在木頭建築的房子中巴瑤人現在不是游牧民族了但是他們仍仰賴大海維生因為生活完全圍繞著大海除了他們的球類運動,這兜球員戴在樹頭起个屋肚巴瑤人這滿毋係游牧民族咧毋過厥等還係倚恃大海絡食因為生活完全圍緊大海除了厥等个球類運動,lia31 deu33 kiu113 rhen113 dai53 to33 shu53 teu113 ki31 gai33 vug21 du31 ba33 rheu113 ngin113 lia31 man35 m113 he53 rhiu113 mug54 min113 cug54 le33 m113 go53 gia33 nen35 han113 he33 rhi31 shi53 tai53 hoi31 log21 shid54 rhin33 vui53 sen33 fad54 van113 cion113 vui113 gin31 tai53 hoi31 chu113 liau31 gia33 nen35 gai33 kiu113 lui53 rhun53 tung53,,巴瑤人 ba33 rheu113 ngin113 沒錯
p35vnrgrgs.wav,按照習俗來說家中的長子必須負責家庭的經濟,照風俗來講屋家肚个長子定著愛負責家庭个經濟,zheu53 fung33 siug54 loi113 gong31 vug21 ka33 du31 gai33 zhong31 zii31 tin53 chog54 oi33 fu53 zid21 ga33 tin113 gai33 gin33 zi53,,
e0243th4rh.wav,阿尼是將來的一家之主他必須照顧家庭的人,阿尼係將來个一家之主佢愛照顧家庭个人,a33 ni113 he33 ziong33 loi113 gai33 rhid21 ga33 zii33 zhu31 gi113 oi33 zheu53 gu53 ga33 tin113 gai33 ngin113,,
qyk50yv3lv.wav,所以他必須讀到畢業,所以佢定著愛讀到卒業,so31 rhi113 gi113 tin53 chog54 oi33 tug54 do53 zud21 ngiab54,,
quc09zxvgr.wav,他的夢想是成為一位英文老師這是他家人非常期望的職業教師是非常受人尊敬的職業,厥夢想係做一個英文先生這係厥屋家人當想望个職業先生係當受人尊敬个職業,gia33 mung53 siong31 he33 zo53 rhid21 gai53 rhin33 vun113 sin33 sen33 lia31 he33 gia33 vug21 ka33 ngin113 dong33 siong31 mong53 gai33 zhid21 ngiab54 sin33 sen33 he33 dong33 shiu53 ngin113 zun33 gin53 gai33 zhid21 ngiab54,,
ttlj4b5x98.wav,他的姊妹們希望他學習英文他們都會成為他第一位學生,厥姊妹希望佢學英文厥等都會變做佢第一個學生,gia33 zi31 moi53 hi33 mong53 gi113 hog54 rhin33 vun113 gia33 nen35 do33 voi33 bien53 zo53 gi113 ti53 rhid21 gai53 hog54 sen33,,
wsvbkwmnr9.wav,巴瑤人的餐桌上都沒有肉他們只吃魚因為他們認為地上的動物都不純潔,巴瑤人个飯桌項做下無肉厥等單淨食魚因為厥等認為地泥項个動物做下無淨俐,ba33 rheu113 ngin113 gai33 pon53 zog21 hong33 zo53 ha53 mo113 ngiug21 gia33 nen35 dan33 ciang53 shid54 ng113 rhin33 vui53 gia33 nen35 ngin53 vui113 ti53 ne113 hong33 gai33 tung53 vud54 zo53 ha53 mo113 ciang53 li53,,巴瑤人 ba33 rheu113 ngin113 沒錯
reltservim.wav,在阿尼的家中非常尊重社區傳統文化,在阿尼个屋家肚當尊重社區傳統文化,to33 a33 ni113 gai33 vug21 ka33 du31 dong33 zun33 chung53 sha33 ki33 chon113 tung31 vun113 fa53,,
vuhzgtadmw.wav,阿尼的母親在家非常堅持傳統的烹飪方式以及傳統的文化即使阿尼用官方的語言馬來文寫著作業他們繼續說著巴瑤語,阿尼厥姆在屋家當堅持傳統个料理方式過還有傳統个文化都算阿尼用官方个話馬來文寫作業厥等繼續講巴瑤話,a33 ni113 gia33 me33 to33 vug21 ka33 dong33 gien33 chi113 chon113 tung31 gai33 liau53 li33 fong33 shid21 go53 han113 rhiu33 chon113 tung31 gai33 vun113 fa53 do33 son53 a33 ni113 rhung53 guan33 fong33 gai33 fa53 ma33 loi113 vun113 sia31 zog21 ngiab54 gia33 nen35 gi53 siug54 gong31 ba33 rheu113 fa53,,巴瑤 ba33 rheu113 沒錯
76a5dk2t62.wav,他的母親不識字幫不了他,厥姆毋識字無法度同佢𢯭手,gia33 me33 m113 shid21 sii53 mo113 fab21 tu53 tung113 gi113 ten53 shiu31,,
gcal713ctd.wav,但是她仍然盡量關心他的作業因為她的家庭若想要有更好的生活取決於阿尼的成功與否,毋過佢還係盡量來關心厥个作業因為厥家庭若講想愛有過較好个生活斯愛看阿尼係毋係會成功,m113 go53 gi113 han113 he33 cin53 liong53 loi113 guan33 sim33 gia33 gai33 zog21 ngiab54 rhin33 vui53 gia33 ga33 tin113 na33 gong31 siong31 oi33 rhiu33 go53 ka33 ho31 gai33 sen33 fad54 sii33 oi33 kon53 a33 ni113 he53 m113 he53 voi33 shin113 gung33,,
6385xy4q6s.wav,之前送孩子上學是阿尼父母負擔不起的價格,進前送細人去學校讀書係阿尼厥爺哀負擔不起个價數,zin53 cien113 sung53 se53 ngin113 ki33 hog54 gau31 tug54 shu33 he33 a33 ni113 gia33 rha113 oi33 fu53 dam33 bud21 ki31 gai33 ga53 sii53,,
fdfzkcaj4o.wav,他的姐姐因此沒有上學他們太窮了,厥姊因致恁泥無讀書厥等忒匱咧,gia33 ze53 rhin33 zhi53 an31 ne113 mo113 tug54 shu33 gia33 nen35 ted21 kuai113 le33,,
d3ljmv6hkq.wav,阿尼很幸運他的家庭狀況已經改善了他和他的妹妹也因此受益可以上學了,阿尼當好運厥家庭狀況既經改善咧佢同厥老妹乜因致受著好處使得去學校讀書咧,a33 ni113 dong33 ho31 rhun53 gia33 ga33 tin113 cong53 kong31 gi53 gin33 goi31 shen53 le33 gi113 tung113 gia33 lo31 moi53 me33 rhin33 zhi53 shiu53 do31 ho31 chu31 sii31 ded21 ki33 hog54 gau31 tug54 shu33 le33,,
bwnxstdcif.wav,阿尼出生在遙遠的太平洋海洋中部這種偏僻的因素會讓教育變得很困難對阿尼來說上學是一種自願勇敢的行為,阿尼係在當遠个太平洋海洋中部出世這種偏僻个因素分教育變著當困難對阿尼來講去學校讀書係一種自願勇敢个行為,a33 ni113 he33 to33 dong33 rhen31 gai33 tai53 pin113 rhong113 hoi31 rhong113 zhung33 pu53 chud21 she53 lia31 zhung31 pien33 pid21 gai33 rhin33 su53 bun33 gau53 rhug21 bien53 do31 dong33 kun53 nan113 dui53 a33 ni113 loi113 gong31 ki33 hog54 gau31 tug54 shu33 he33 rhid21 zhung31 cii53 ngien53 rhung31 gam31 gai33 hang113 vui113,,
1x5dgv26ax.wav,現在是馬來半島北海岸的早晨七點鐘,這滿係馬來半島北海岸个朝脣七點鐘,lia31 man35 he33 ma33 loi113 ban53 do31 bed21 hoi31 ngan53 gai33 zheu33 shun113 cid21 diam31 zhung33,,
6l9kuzh4gi.wav,早晨沐浴是固定的儀式,打早洗浴係固定个儀式,da31 zo31 se31 rhog54 he33 gu53 tin53 gai33 ngi113 shid21,,
198d2js42k.wav,為了避免曬傷他的母親在他臉上抹一層粉這樣抹粉的動作是當媽媽的展現出擔心孩子及照顧孩子的另一個層面,為著免致晒傷厥姆在厥面項膏一層粉恁泥膏粉个動作係做阿姆儕展現出愁細人過照顧細人个另外一個層面,vui53 do31 mien33 zhi53 sai53 shong33 gia33 me33 to33 gia33 mien53 hong33 go113 rhid21 cen113 fun31 an31 ne113 go113 fun31 gai33 tung53 zog21 he33 zo53 a33 me33 sa113 dien31 hien53 chud21 seu113 se53 ngin113 go53 zheu53 gu53 se53 ngin113 gai33 nang53 nguai53 rhid21 gai53 cen113 mien53,,
iftvur238y.wav,他沒有上學但是他的責任是陪伴阿尼,佢無去學校讀書毋過厥責任係同阿尼做伴,gi113 mo113 ki33 hog54 gau31 tug54 shu33 m113 go53 gia33 zid21 rhim53 he33 tung113 a33 ni113 zo53 pan33,,
qju3v1jn9b.wav,媽媽的叮嚀水裡到處都是水母牠們真的很危險即使水非常清澈 非常平靜但是在這翻船依然非常不妥,阿姆个叮嚀水肚滿哪都係蜇厥等正經當危險都算水當清當平靜毋過在這位貶船還係當無妥當,a33 me33 gai33 den33 nen113 shui31 du31 man33 ne53 do33 he53 zhed21 gia33 nen35 zhin53 gin33 dong33 ngui113 hiam31 do33 son53 shui31 dong33 cin33 dong33 pin113 cin53 m113 go53 to33 lia31 vui53 bien31 shon113 han113 he33 dong33 mo113 to53 dong53,,蜇 zhed21 沒錯
nq8r9pve2j.wav,但是它是在另一座島上搭船約一小時就能到達與其他人比較起來這樣的路程似乎短很多,毋過佢係在另外一座島項坐船差毋多一點鐘都使得到位同其他人比較起來恁泥个路程已像當短,m113 go53 gi113 he53 to33 nang53 nguai53 rhid21 co53 do31 hong33 co33 shon113 ca33 m113 do33 rhid21 diam31 zhung33 do33 sii31 ded21 do53 vui53 tung113 ki113 ta33 ngin113 bi31 gau31 ki31 loi113 an31 ne113 gai33 lu53 chang113 i53 ciong53 dong33 don31,,
io2fpzhb9o.wav,阿尼很驕傲的跟沙伯利說關於他在學校發生的事情他喜歡上英文和自然課,阿尼當沙鼻同沙伯利講佢在學校發生个事情佢當好上英文過還有自然課,a33 ni113 dong33 sa33 pi53 tung113 sa33 bag21 li53 gong31 gi113 to33 hog54 gau31 fad21 sen33 gai33 sii53 cin113 gi113 dong33 hau53 shong53 rhin33 vun113 go53 han113 rhiu33 cii53 rhen113 ko53,,
s73a3lyaw1.wav,沙伯利找到機會與阿尼談論著他對於知識的熱情他同時也參加私人的馬來文課程,沙伯利尋著機會同阿尼講著佢對知識个熱情佢同時乜參加私人个馬來文課程,sa33 bag21 li53 cim113 do31 gi33 fui53 tung113 a33 ni113 gong31 do31 gi113 dui53 zhi53 shid21 gai33 ngied54 cin113 gi113 tung113 shi113 me33 cam33 ga33 sii33 ngin113 gai33 ma33 loi113 vun113 ko53 chang113,,
itv1sf7db4.wav,清澈平靜的太平洋有著溫暖的海水裡面卻隱藏著很多危機,當清又平靜个太平洋有燒暖个海水裡肚嗄有當多个危機,dong33 cin33 rhiu53 pin113 cin53 gai33 tai53 pin113 rhong113 rhiu33 sheu33 non33 gai33 hoi31 shui31 di33 du31 sa53 rhiu33 dong33 do33 gai33 ngui113 gi33,,
0tx1svf3k5.wav,知道風險之後沙伯利告訴阿尼很久以前不穿泳衣游泳的人會被水母螫死,知著風險了後沙伯利同阿尼講當久以前無著泅身衫个人會分蜇㸐死,di33 do31 fung33 hiam31 liau31 heu53 sa33 bag21 li53 tung113 a33 ni113 gong31 dong33 giu31 rhi113 cien113 mo113 zhog21 ciu113 shin33 sam33 gai33 ngin113 voi33 bun33 zhed31 nad21 si31,,蜇 zhed31 沒錯
qfo5adwa27.wav,所以唯一真正能保護自己的就是穿泳衣,所以唯一真正使得保護自家个斯係著泅身衫,so31 rhi113 vui113 rhid21 zhin33 zhin53 sii31 ded21 bo31 fu53 ci33 ga33 gai33 sii33 he53 zhog21 ciu113 shin35 sam33,,
84emkd864f.wav,船上破了一個洞除了在最近的島嶼上停靠外沒有其他辦法,船項有爛一個空除了停在盡近个島以外無其他个辦法,shon113 hong33 rhiu33 lan53 rhid21 gai53 kung33 chu113 liau31 tin113 to33 cin53 kiun33 gai33 do31 rhi113 nguai53 mo113 ki113 ta33 gai33 pan53 fab21,,
